season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf,rpiRankW,rpiRankL,ptsW,ptsL,fgPcgW,fgPcgL,stlW,stlL,blkW,blkL
2012,110,1439,74,1210,73,H,1,24,52,11,20,15,19,4,14,14,5,7,2,12,28,48,7,13,10,11,6,26,14,14,2,1,14,99.0,178.0,2147,1866,0.4195882025598219,0.4270896888346552,183,161,107,152
2012,110,1440,73,1456,65,H,0,22,56,8,22,21,25,10,28,12,15,7,10,19,25,66,4,22,11,16,13,25,11,14,6,1,20,269.0,300.0,2299,1861,0.4363021420518602,0.4060913705583756,227,147,105,63
2012,110,1441,78,1189,76,A,1,25,57,9,21,19,28,9,18,13,14,8,1,21,29,57,7,17,11,22,16,25,12,24,8,2,26,233.0,236.0,2253,1979,0.412863070539419,0.4130177514792899,251,129,95,73
2012,110,1447,90,1192,70,H,0,35,67,6,18,14,27,12,22,18,10,13,6,19,27,59,1,8,15,19,11,26,12,21,2,3,19,93.0,328.0,2275,1762,0.4408602150537634,0.4122089364380113,244,167,126,110
2012,110,1449,79,1112,70,H,0,28,67,3,18,20,30,20,23,9,6,8,7,21,22,56,6,21,20,29,18,21,10,12,0,4,20,62.0,73.0,2331,2362,0.448041775456919,0.4410430839002268,209,191,124,119
2012,110,1450,72,1113,50,H,0,21,44,9,21,21,28,9,25,17,11,4,1,16,16,42,6,18,12,17,4,18,7,14,6,1,25,175.0,221.0,2048,1891,0.4622455679579776,0.4544822793606671,150,173,82,123
2012,110,1451,72,1426,70,H,0,23,53,14,34,12,18,6,29,20,19,4,4,18,27,60,6,21,10,18,8,29,12,13,11,0,17,87.0,126.0,2108,2366,0.4499677211103938,0.4448863636363636,150,249,66,116
2012,110,1453,54,1185,49,H,0,18,45,3,15,15,18,10,31,12,18,3,4,15,18,55,6,21,7,14,10,19,9,11,15,2,19,154.0,252.0,1772,1642,0.4201846965699208,0.3751668891855808,166,212,132,95
2012,110,1454,67,1193,63,H,0,24,50,6,19,13,22,6,23,15,15,7,5,16,24,61,4,19,11,16,18,22,6,18,9,3,19,143.0,120.0,2039,2154,0.4196642685851319,0.4440022740193292,194,268,84,136
2012,110,1455,91,1172,74,A,0,35,55,5,9,16,21,5,29,15,10,3,6,13,27,62,9,27,11,16,7,17,15,8,4,2,17,16.0,69.0,2443,2460,0.4770491803278688,0.444796619123085,194,172,127,113
2012,110,1460,76,1282,62,A,0,26,45,10,17,14,17,5,16,16,9,3,0,17,22,49,9,22,9,13,12,14,10,13,5,1,15,210.0,263.0,1777,1936,0.3968253968253968,0.4346717654557043,203,183,50,67
2012,110,1462,86,1173,83,H,1,28,58,4,12,26,37,11,27,8,15,7,4,23,26,65,10,31,21,26,15,25,18,17,7,6,27,36.0,72.0,2543,2294,0.452896725440806,0.439241917502787,216,171,135,89
2012,111,1181,75,1130,50,A,0,25,57,10,22,15,20,13,32,14,18,3,2,18,15,44,6,18,14,21,2,19,9,14,6,2,17,7.0,203.0,2628,1833,0.456396866840731,0.407647440051847,210,153,136,89
2012,111,1234,78,1231,66,H,0,27,63,9,18,15,21,16,25,12,11,9,7,18,20,53,6,16,20,26,11,24,13,14,2,4,19,112.0,12.0,2374,2782,0.4504602057390363,0.4922199170124481,253,233,114,115
2012,111,1259,69,1131,56,H,0,25,51,6,12,13,20,12,24,12,15,9,4,18,21,57,3,17,11,15,16,18,11,18,10,2,17,92.0,202.0,2222,2045,0.4253521126760563,0.4222481071636575,255,187,147,98
2012,111,1277,76,1345,62,A,0,30,59,5,13,11,17,11,33,16,9,3,5,17,22,65,6,22,12,18,13,19,11,6,4,4,16,6.0,35.0,2651,2514,0.4771371769383697,0.4403169886082219,265,226,157,110
2012,111,1332,68,1390,64,A,0,28,63,4,15,8,12,11,26,12,12,6,1,15,24,54,5,16,11,22,8,24,14,12,5,4,16,52.0,94.0,2237,2256,0.4614024749558044,0.4392935982339956,188,197,110,102
2012,111,1378,56,1338,47,A,0,22,45,4,10,8,17,12,24,11,13,4,4,10,18,52,3,12,8,12,13,17,13,9,5,3,20,42.0,81.0,2061,2267,0.4357771260997067,0.4502732240437158,196,162,125,91
2012,111,1393,74,1353,64,A,0,24,48,5,12,21,31,7,22,11,10,9,6,15,26,62,3,18,9,11,13,21,15,12,6,2,21,2.0,141.0,2742,2095,0.4668521094112193,0.4239733629300777,338,261,255,122
2012,111,1398,68,1275,61,A,0,21,45,6,19,20,25,8,20,10,10,9,3,17,19,43,9,21,14,27,10,19,9,14,3,3,20,127.0,220.0,2017,1750,0.4375396322130628,0.4316901408450704,214,158,101,68
2012,111,1435,61,1208,52,A,0,17,40,10,22,17,21,7,25,8,20,7,3,19,20,55,3,23,9,14,13,18,7,12,9,6,14,11.0,83.0,2615,1950,0.4606975533576262,0.3954285714285714,214,199,144,118
2012,111,1458,65,1336,55,H,0,20,47,11,22,14,17,10,28,14,12,1,2,11,22,56,4,18,7,11,8,19,8,5,7,2,15,14.0,139.0,2304,1977,0.4250666666666666,0.3926553672316384,181,218,126,77
2012,112,1105,81,1108,71,H,0,24,55,5,11,28,32,14,25,13,13,8,6,19,26,50,3,9,16,27,7,20,13,16,7,4,22,342.0,338.0,1589,1680,0.4025695931477516,0.4066985645933014,160,185,104,93
2012,112,1115,61,1341,58,H,0,20,55,4,14,17,27,17,33,13,18,6,5,19,20,58,7,20,11,23,11,23,11,13,7,1,19,313.0,305.0,2013,1772,0.4130052724077329,0.382903981264637,230,217,132,89
2012,112,1124,77,1400,72,A,0,22,55,9,18,24,29,15,19,17,11,3,2,23,25,52,8,17,14,20,9,17,14,10,6,2,24,8.0,44.0,2744,2470,0.4633093525179856,0.4338349766476388,279,231,167,125
2012,112,1125,88,1367,79,H,0,29,62,9,22,21,29,11,29,18,20,7,2,18,27,64,9,21,16,21,11,25,13,21,9,9,24,75.0,163.0,2745,2118,0.4786585365853658,0.4370748299319728,246,234,74,129
2012,112,1163,73,1437,70,A,1,28,65,7,23,10,21,14,23,12,9,8,9,16,25,62,3,9,17,19,14,30,11,15,5,5,17,32.0,106.0,2336,2266,0.4515789473684211,0.4123376623376623,199,178,233,101
2012,112,1175,74,1214,68,A,2,27,73,6,22,14,21,15,26,10,13,11,7,22,21,65,7,22,19,27,19,37,16,24,6,6,20,256.0,303.0,1727,2134,0.4216621253405994,0.4025903939557474,200,226,179,160
2012,112,1190,66,1252,57,A,0,24,54,5,13,13,21,13,24,9,11,9,7,18,20,47,8,23,9,22,10,23,13,14,6,3,18,192.0,235.0,2015,2146,0.4417910447761194,0.429451287793953,307,209,84,81
2012,112,1193,60,1265,49,A,0,24,49,6,13,6,8,6,26,12,13,15,3,12,18,55,9,25,4,9,15,20,9,16,5,3,13,120.0,213.0,2154,2176,0.4440022740193292,0.4158016147635525,268,187,136,140
2012,112,1197,83,1354,82,A,0,34,64,5,18,10,14,11,23,16,21,12,8,18,31,80,2,10,18,25,28,20,14,15,11,5,13,317.0,344.0,1999,1862,0.398616285258116,0.3917104495037945,232,167,129,121
2012,112,1224,53,1271,51,H,0,18,56,4,15,13,19,18,21,8,13,7,2,14,18,54,2,22,13,14,14,23,10,14,3,3,18,283.0,319.0,1798,1690,0.3801546391752577,0.3756940160394818,181,160,89,83
2012,112,1239,73,1244,71,H,0,26,53,6,15,15,21,12,25,14,15,6,2,24,22,47,4,16,23,37,10,20,10,12,8,4,18,272.0,333.0,1951,1848,0.4182464454976303,0.4135151890886547,220,188,105,54
2012,112,1290,56,1411,53,H,0,18,56,9,31,11,19,15,27,12,10,7,6,17,18,58,8,21,9,16,18,27,8,13,4,4,14,189.0,266.0,2332,2021,0.4009876543209876,0.4125452352231604,300,278,87,139
2012,112,1313,66,1255,52,H,0,24,60,7,25,11,21,9,34,17,9,5,3,13,22,61,5,26,3,9,6,29,9,12,2,0,14,119.0,332.0,2362,1907,0.4446831364124597,0.4155688622754491,214,138,158,55
2012,112,1316,75,1273,66,H,0,21,46,13,26,20,32,11,22,13,11,4,1,20,20,44,5,9,21,27,4,20,6,9,6,3,24,191.0,150.0,2083,2178,0.4574532287266143,0.4625684723067559,179,219,97,155
2012,112,1366,67,1126,44,H,0,20,44,2,10,25,32,11,26,12,10,4,7,16,18,49,1,11,7,15,9,19,6,13,4,1,25,205.0,253.0,1872,2143,0.4156739811912225,0.4353741496598639,195,219,95,84
2012,112,1370,73,1413,59,H,0,26,66,5,24,16,23,14,32,12,15,14,2,22,21,57,7,28,10,21,11,29,10,22,7,4,17,268.0,334.0,1898,1840,0.4302114803625377,0.4084778420038535,209,143,78,70
2012,112,1380,55,1106,53,A,0,18,45,3,14,16,24,7,23,13,10,6,5,15,19,53,6,21,9,17,15,25,11,14,7,2,21,297.0,318.0,1673,1674,0.4069686411149826,0.3728813559322034,155,217,95,88
2012,112,1385,79,1177,72,H,0,25,54,4,11,25,36,11,26,15,11,10,3,17,25,62,6,31,16,21,15,24,16,18,6,1,23,133.0,177.0,2129,2298,0.4198557958957293,0.4381390593047035,255,245,119,126
2012,113,1127,57,1436,53,H,0,21,47,5,14,10,18,9,22,11,14,7,5,17,18,46,4,20,13,19,8,24,9,16,6,2,18,345.0,134.0,1762,2415,0.3970867637745408,0.4430512016718913,187,221,67,86
2012,113,1139,69,1227,44,H,0,25,52,1,11,18,20,11,22,14,9,8,4,19,17,52,2,18,8,13,12,15,6,14,2,3,18,113.0,284.0,2054,1706,0.4087301587301587,0.3958749168330007,211,137,107,79
2012,113,1155,56,1210,37,A,0,23,51,3,13,7,9,10,21,11,13,8,1,15,15,48,3,17,4,11,15,18,5,18,5,5,14,144.0,178.0,2001,1866,0.4326866549088771,0.4270896888346552,231,161,117,152
2012,113,1161,71,1307,63,H,0,23,52,5,11,20,23,6,28,13,14,9,0,16,22,60,6,23,13,18,12,25,12,17,6,3,18,38.0,23.0,2243,2453,0.4713140037014189,0.4576547231270358,172,230,60,114
2012,113,1166,93,1191,92,H,1,29,51,10,17,25,36,7,20,19,16,6,3,22,33,56,8,14,18,25,6,21,25,14,9,2,31,22.0,121.0,2772,2185,0.5038759689922481,0.4544334975369458,169,226,82,49
2012,113,1196,63,1120,47,H,0,23,43,11,21,6,8,9,30,13,18,4,3,11,18,54,6,17,5,11,11,13,10,9,6,3,17,20.0,122.0,2808,1942,0.4634377967711301,0.4170161773517076,233,199,124,149
2012,113,1243,78,1281,68,A,0,28,52,6,9,16,22,7,29,17,11,3,6,16,23,60,8,26,14,20,12,18,15,10,8,2,21,39.0,15.0,2343,2814,0.4391563007030827,0.5043701799485861,200,285,156,97
2012,113,1246,73,1280,64,A,0,25,57,6,16,17,21,11,25,10,9,7,5,10,22,54,9,20,11,15,9,23,13,12,5,4,17,1.0,63.0,3095,2281,0.4875444839857651,0.4554016620498615,242,192,344,113
2012,113,1268,75,1274,70,H,0,26,57,4,15,19,22,12,24,15,9,4,4,15,22,54,6,15,20,26,10,21,5,9,4,2,18,91.0,58.0,2198,2206,0.4253005151688609,0.4318693693693693,137,196,139,114
2012,113,1269,80,1462,73,H,0,27,61,10,27,16,18,7,23,20,13,7,6,18,24,59,11,24,14,17,12,28,18,20,7,3,20,80.0,36.0,2533,2543,0.4330443159922928,0.452896725440806,293,216,157,135
2012,113,1275,62,1245,60,H,0,25,56,9,23,3,4,8,17,14,9,9,3,13,24,48,6,16,6,12,10,23,11,14,4,8,12,220.0,114.0,1750,2174,0.4316901408450704,0.4515380150899594,158,266,68,117
2012,113,1276,67,1321,55,A,1,21,56,14,38,11,18,14,21,15,7,4,6,17,21,51,3,16,10,14,13,26,11,14,3,4,20,21.0,51.0,2196,2155,0.4567112144102266,0.4527726995734308,161,203,67,114
2012,113,1314,86,1301,74,A,0,29,57,10,19,18,24,11,29,19,9,3,8,14,29,70,3,13,13,23,18,22,11,4,6,3,20,3.0,29.0,3091,2697,0.4585523655479175,0.457825679475164,259,249,219,150
2012,113,1326,83,1228,67,H,0,32,49,7,13,12,18,5,28,16,17,6,3,17,25,63,3,18,14,17,12,16,11,10,7,1,19,5.0,77.0,2913,2098,0.4763406940063091,0.4405514072372199,281,162,125,132
2012,113,1371,73,1207,55,H,0,25,41,8,13,15,19,4,19,18,8,6,3,15,19,47,5,15,12,15,11,15,9,11,6,3,15,55.0,18.0,2194,2190,0.4368770764119601,0.461447212336892,264,194,98,153
2012,113,1392,74,1216,50,A,0,26,42,8,16,14,18,6,29,9,9,1,2,16,16,52,11,30,7,9,7,12,13,7,4,0,16,165.0,310.0,1971,1860,0.4233532934131736,0.4139240506329114,156,205,48,64
2012,113,1434,66,1260,62,H,1,21,47,10,23,14,19,4,24,17,13,6,3,16,24,57,5,15,9,16,12,23,16,12,6,2,19,103.0,314.0,2106,1648,0.4685638649900728,0.4180386542591267,183,132,88,40
2012,113,1438,61,1439,59,A,0,25,42,6,15,5,10,4,20,14,12,8,2,19,18,40,8,16,15,21,5,16,8,11,4,1,15,50.0,99.0,2000,2147,0.45748730964467,0.4195882025598219,207,183,88,107
2012,113,1453,71,1156,67,H,0,27,58,10,21,7,10,9,25,17,11,7,8,11,28,62,7,18,4,9,14,24,12,14,5,4,16,154.0,84.0,1772,2026,0.4201846965699208,0.4479855682501503,166,258,132,99
2012,113,1459,68,1422,56,A,0,23,45,4,11,18,21,7,24,14,16,8,4,14,21,54,5,19,9,10,9,15,8,15,5,1,18,196.0,241.0,1908,2160,0.4358024691358024,0.4031578947368421,151,233,69,81
2012,114,1103,79,1132,68,H,0,28,49,4,14,19,22,11,24,19,13,3,5,12,29,66,4,18,6,8,13,12,16,8,7,2,16,66.0,155.0,2287,1969,0.4612291786329696,0.4513432835820895,234,232,138,88
2012,114,1131,73,1420,52,A,0,26,56,7,23,14,18,8,39,15,16,4,4,13,18,61,7,25,9,17,8,26,11,9,6,0,14,202.0,341.0,2045,1897,0.4222481071636575,0.3913291500285225,187,175,98,54
2012,114,1150,72,1203,62,H,0,22,47,8,14,20,27,12,17,13,12,6,1,17,24,60,5,18,9,15,23,18,10,17,6,3,19,172.0,174.0,2010,1921,0.4115201900237529,0.424927536231884,243,205,85,115
2012,114,1154,62,1111,51,H,0,19,38,3,8,21,28,9,27,11,13,3,2,10,20,56,3,22,8,11,11,15,8,8,9,4,25,324.0,255.0,1737,1950,0.4284750337381916,0.4401544401544401,161,160,45,107
2012,114,1167,72,1312,70,A,1,25,53,6,19,16,26,13,22,13,16,9,7,19,23,59,10,28,14,21,17,20,11,16,5,2,22,240.0,301.0,1977,1872,0.4533333333333333,0.4052206339341205,221,193,98,78
2012,114,1173,74,1182,62,A,0,27,57,6,21,14,16,16,25,11,20,6,2,22,23,58,4,21,12,20,11,13,13,11,6,2,18,72.0,104.0,2294,2155,0.439241917502787,0.4477351916376306,171,223,89,107
2012,114,1174,76,1406,69,A,0,22,49,2,13,30,37,5,28,3,9,7,3,16,25,63,7,20,12,18,13,26,7,14,7,6,28,157.0,311.0,2148,1647,0.4251461988304094,0.3668564199873498,144,177,153,135
2012,114,1179,78,1356,63,H,0,24,43,5,8,25,37,4,26,12,11,7,5,20,21,61,1,16,20,29,17,19,5,11,6,3,26,135.0,247.0,2058,1881,0.440147329650092,0.4150485436893203,209,216,93,96
2012,114,1180,78,1241,61,H,0,26,59,7,16,19,26,14,26,19,3,6,3,15,22,50,10,17,7,14,6,22,13,10,2,3,18,70.0,262.0,2134,2115,0.4349397590361445,0.4216459977452085,161,213,109,83
2012,114,1185,48,1296,45,H,0,13,41,5,17,17,24,8,20,9,12,8,5,15,15,50,4,21,11,15,17,25,12,17,5,0,19,252.0,336.0,1642,1644,0.3751668891855808,0.3660426081342802,212,150,95,72
2012,114,1219,98,1144,60,H,0,31,54,11,23,25,31,6,32,14,13,7,5,25,20,55,4,22,16,28,11,21,7,17,8,0,25,265.0,228.0,2019,2267,0.4343112244897959,0.4809523809523809,151,184,80,160
2012,114,1221,82,1119,51,H,0,30,58,7,18,15,17,11,28,16,12,7,5,21,17,56,3,27,14,20,15,19,9,16,5,2,20,187.0,294.0,1886,1932,0.4300319488817891,0.4160206718346253,167,171,129,54
2012,114,1231,75,1300,56,H,0,26,51,4,10,19,25,15,20,13,16,7,2,15,20,42,3,10,13,19,3,13,9,15,9,5,22,12.0,267.0,2782,1838,0.4922199170124481,0.4443646805455851,233,207,115,100
2012,114,1232,59,1283,46,A,0,21,49,5,17,12,15,7,34,12,13,4,1,12,20,64,2,16,4,6,11,23,6,7,6,2,16,140.0,128.0,1992,2039,0.4172307692307692,0.4354371742906774,179,145,97,66
2012,114,1235,72,1403,54,H,0,25,51,6,19,16,26,13,22,16,13,8,2,14,21,46,7,16,5,9,6,19,11,18,4,3,24,33.0,214.0,2490,1844,0.4486228813559322,0.4380952380952381,196,161,96,92
2012,114,1242,66,1401,58,A,0,21,54,4,18,20,29,12,30,12,8,5,8,15,21,55,6,18,10,14,7,27,12,10,1,1,20,4.0,147.0,2867,1880,0.471889400921659,0.4291819291819291,285,178,222,70
2012,114,1248,84,1159,67,H,0,28,50,18,33,10,16,2,25,18,6,6,2,14,25,57,9,19,8,13,9,23,12,9,2,1,18,206.0,298.0,2161,1893,0.4381818181818182,0.4308093994778068,164,111,80,68
2012,114,1250,58,1298,41,A,0,21,51,9,21,7,8,9,20,12,9,6,0,12,14,41,4,13,9,14,9,22,6,16,9,5,10,101.0,329.0,2553,1590,0.4409969481180061,0.398716119828816,263,204,99,50
2012,114,1253,70,1364,58,H,0,27,61,5,16,11,20,9,25,13,9,11,1,15,20,56,4,16,14,25,17,30,11,20,7,5,19,56.0,130.0,2355,2023,0.4643665158371041,0.4520807061790668,217,154,87,147
2012,114,1261,61,1208,53,H,0,19,45,5,14,18,30,10,26,8,10,4,2,10,22,56,4,17,5,7,9,21,4,10,8,3,23,79.0,83.0,2081,1950,0.4051906779661017,0.3954285714285714,229,199,125,118
2012,114,1263,71,1306,58,H,0,23,53,5,19,20,21,12,24,12,10,7,5,11,20,53,8,21,10,16,13,19,9,12,5,0,12,282.0,292.0,1876,1689,0.4318042813455657,0.3952861952861953,167,144,120,67
2012,114,1266,82,1353,65,H,0,30,56,5,16,17,24,10,17,18,14,13,8,10,28,66,6,17,3,3,16,18,15,24,8,2,18,10.0,141.0,2638,2095,0.4520413182488932,0.4239733629300777,304,261,122,122
2012,114,1267,66,1222,58,H,0,29,65,4,18,4,18,21,22,12,12,8,4,14,24,58,1,11,9,16,16,24,10,15,4,2,21,49.0,188.0,2295,2062,0.4325025960539979,0.4607013301088271,201,150,130,142
2012,114,1272,70,1187,47,H,0,26,56,2,10,16,25,14,24,13,16,15,6,18,14,49,7,18,12,16,13,19,7,26,6,2,17,17.0,153.0,2614,1803,0.4913112164296998,0.4224196855775803,278,202,196,105
2012,114,1277,66,1278,61,A,0,22,53,5,20,17,23,9,18,15,5,9,2,14,21,46,5,13,14,15,8,25,13,15,4,4,20,6.0,71.0,2651,2224,0.4771371769383697,0.459696261682243,265,236,157,165
2012,114,1288,91,1164,80,A,0,33,56,8,14,17,26,9,24,16,19,11,3,30,25,55,8,25,22,30,11,21,12,21,5,3,26,291.0,288.0,1934,2003,0.4294790343074968,0.4363057324840764,191,146,130,50
2012,114,1311,80,1146,70,H,0,30,60,4,15,16,25,17,23,19,13,9,3,14,25,57,11,21,9,14,11,17,12,16,4,3,20,306.0,322.0,1805,1795,0.4198931909212283,0.4133977066988533,143,202,52,75
2012,114,1318,85,1206,82,H,1,24,46,6,13,31,35,9,19,18,22,15,3,17,30,57,8,19,14,20,12,16,24,21,14,3,24,186.0,89.0,1941,2323,0.42811906269791,0.4630872483221476,246,224,119,163
2012,114,1320,64,1133,55,H,0,20,47,8,23,16,19,10,26,10,11,4,0,11,20,48,9,22,6,12,5,21,10,10,5,2,19,76.0,246.0,2002,1955,0.4286616161616162,0.4005813953488372,181,204,60,99
2012,114,1323,71,1452,44,H,0,27,44,9,16,8,11,5,24,17,9,6,3,14,17,54,1,11,9,13,15,13,11,10,4,0,11,43.0,47.0,2257,2346,0.4338888888888889,0.4378265412748171,177,210,114,85
2012,114,1325,88,1138,77,A,0,29,75,10,28,20,21,21,21,16,8,9,1,18,26,55,7,25,18,23,10,24,14,14,2,7,16,48.0,88.0,2509,1997,0.4243018128368447,0.4607329842931937,340,151,95,146
2012,114,1328,77,1329,64,H,0,29,62,5,11,14,21,12,35,16,12,4,7,15,22,60,13,31,7,14,6,26,14,12,4,4,17,118.0,115.0,2142,2129,0.4345922276956759,0.4207138677589233,194,204,96,135
2012,114,1330,65,1209,60,A,1,23,76,6,24,13,19,25,27,6,7,12,4,19,21,54,5,17,13,21,9,30,13,15,6,10,15,96.0,145.0,2162,2165,0.4050235478806907,0.4357142857142857,290,297,148,168
2012,114,1345,83,1304,65,H,0,30,55,13,29,10,15,9,21,19,7,8,3,8,27,52,8,19,3,3,3,19,17,10,3,1,15,35.0,137.0,2514,1827,0.4403169886082219,0.4266929651545036,226,198,110,78
2012,114,1349,83,1416,74,H,0,31,59,7,15,14,21,10,17,15,9,7,2,17,26,48,10,24,12,17,7,21,10,18,6,5,20,168.0,61.0,1953,1952,0.4369055168040583,0.4301675977653631,205,186,127,124
2012,114,1350,52,1386,49,A,0,18,44,7,19,9,18,6,21,12,12,5,3,18,16,42,5,16,12,20,8,24,9,10,1,5,12,129.0,68.0,2207,2381,0.4273907910271546,0.4712707182320442,194,159,161,234
2012,114,1358,50,1322,37,A,0,15,41,4,14,16,39,13,42,5,23,5,4,23,13,66,0,26,11,25,18,28,2,15,12,6,31,277.0,231.0,1568,1998,0.4073529411764706,0.4193742478941035,156,244,59,185
2012,114,1361,67,1461,58,H,1,25,57,3,11,14,18,12,21,12,10,6,2,15,20,45,9,22,9,13,3,20,11,14,2,2,20,27.0,85.0,2239,1809,0.4501679731243001,0.4459556191839656,171,192,74,95
2012,114,1372,62,1249,52,A,0,25,46,0,4,12,19,11,31,15,18,4,6,15,19,66,1,13,13,22,21,14,8,7,10,5,16,208.0,131.0,1657,2383,0.4450072358900144,0.4264479753972321,176,255,76,142
2012,114,1374,64,1408,50,H,0,23,43,7,17,11,18,5,24,15,17,6,4,23,13,45,2,22,22,31,14,20,7,20,8,0,19,204.0,225.0,1754,1841,0.4147368421052632,0.4167215273206057,203,201,68,95
2012,114,1382,89,1200,63,A,0,29,46,7,11,24,32,7,27,19,12,2,4,15,25,63,3,19,10,21,15,13,12,8,5,5,21,82.0,216.0,2254,1797,0.4564315352697095,0.3834586466165413,186,189,133,163
2012,114,1393,56,1378,48,H,0,19,55,3,9,15,23,11,20,11,9,11,9,11,20,52,4,17,4,4,12,29,11,18,5,3,20,2.0,42.0,2742,2061,0.4668521094112193,0.4357771260997067,338,196,255,125
2012,114,1395,65,1102,62,A,0,23,62,7,22,12,19,22,22,14,10,6,3,19,23,45,4,12,12,20,4,22,16,10,5,9,18,108.0,152.0,2115,1638,0.4272189349112426,0.4444444444444444,200,169,74,80
2012,114,1396,80,1247,79,A,1,27,58,6,12,20,22,12,28,19,19,5,8,17,27,70,10,23,15,17,14,19,13,13,11,3,16,25.0,90.0,2401,2417,0.468954248366013,0.4634146341463415,230,265,134,109
2012,114,1397,73,1279,60,H,0,25,56,5,17,18,26,13,27,15,11,2,2,10,25,56,3,11,7,12,7,21,11,11,7,3,22,74.0,60.0,2123,2182,0.4361259655377302,0.4303728070175439,176,214,134,174
2012,114,1402,62,1368,61,A,0,22,50,3,12,15,22,8,25,5,11,3,2,20,23,54,5,14,10,18,11,23,11,12,4,1,18,287.0,312.0,1922,1499,0.4255050505050505,0.3977777777777778,207,157,77,91
2012,114,1405,72,1141,67,H,0,25,43,4,10,18,24,6,22,11,17,5,1,19,27,52,5,18,8,16,8,15,12,12,10,0,21,230.0,280.0,2178,1915,0.4470100651272942,0.3958090803259604,217,204,69,99
2012,114,1415,63,1169,61,A,0,22,49,7,18,12,16,11,27,12,19,4,5,17,23,67,6,26,9,13,19,18,15,9,8,2,19,261.0,327.0,1678,1714,0.4007756948933419,0.3762376237623762,124,154,113,62
2012,114,1424,75,1129,58,H,0,27,55,10,21,11,22,11,29,19,14,10,3,18,20,56,7,30,11,22,13,23,8,14,4,0,20,26.0,160.0,2494,1955,0.455630513751946,0.4202261306532663,274,169,164,53
2012,114,1426,93,1270,89,A,0,28,52,10,18,27,30,9,22,14,13,3,3,19,32,68,11,28,14,18,16,16,21,10,4,5,23,126.0,195.0,2366,1907,0.4448863636363636,0.4166157605375687,249,181,116,104
2012,114,1427,86,1394,82,A,1,28,53,10,24,20,27,7,23,14,16,9,2,18,31,63,9,22,11,13,9,22,18,16,7,1,20,207.0,320.0,2148,1755,0.4413373860182371,0.3958333333333333,240,171,90,111
2012,114,1431,76,1379,68,H,2,26,52,2,11,22,26,9,30,19,18,6,3,16,24,64,9,21,11,20,15,20,11,14,5,0,22,136.0,31.0,2021,2257,0.457808564231738,0.4080862533692722,151,190,87,91
2012,114,1433,63,1423,59,A,0,23,62,5,23,12,17,13,20,8,10,14,1,13,23,51,4,11,9,19,12,30,12,19,5,4,12,40.0,217.0,2448,2013,0.4102941176470588,0.4155172413793103,379,173,132,122
2012,114,1435,59,1376,48,H,0,15,39,4,16,25,28,8,26,12,12,4,9,9,18,55,8,23,4,4,11,16,9,11,5,4,20,11.0,159.0,2615,1903,0.4606975533576262,0.4022183304144775,214,212,144,151
2012,114,1444,78,1123,61,H,0,26,47,13,21,13,20,7,22,19,10,5,4,20,19,53,6,17,17,20,12,18,8,10,3,0,23,199.0,258.0,2252,1827,0.4347088750706614,0.421195652173913,150,176,102,75
2012,114,1455,68,1229,55,A,0,26,55,10,23,6,8,8,25,15,14,9,2,17,20,53,6,15,9,14,9,23,9,14,7,3,13,16.0,98.0,2443,2255,0.4770491803278688,0.433391506689936,194,165,127,111
2012,114,1456,75,1220,71,H,0,25,45,10,25,15,24,6,25,15,13,2,7,19,24,60,5,15,18,24,15,18,13,9,7,0,21,300.0,237.0,1861,2091,0.4060913705583756,0.4041570438799076,147,245,63,84
2012,115,1104,79,1116,68,A,0,27,49,6,11,19,28,6,22,10,16,6,3,19,22,45,8,17,16,25,5,20,13,18,7,2,25,37.0,86.0,2135,2299,0.4518002322880372,0.4344086021505376,239,265,137,160
2012,115,1107,74,1127,63,A,0,22,46,8,14,22,26,9,20,12,16,7,3,17,23,45,4,16,13,18,5,16,11,16,6,0,21,227.0,345.0,2374,1762,0.445414847161572,0.3970867637745408,182,187,93,67
2012,115,1112,70,1425,54,H,0,26,57,8,21,10,15,10,28,17,10,6,2,12,22,57,5,21,5,8,7,24,11,10,3,1,13,73.0,259.0,2362,1683,0.4410430839002268,0.3872135102533172,191,184,119,65
2012,115,1122,85,1404,67,A,0,30,54,8,15,17,27,10,23,15,11,6,5,22,23,52,5,12,16,25,12,18,13,15,4,1,22,193.0,330.0,2144,1781,0.4439306358381503,0.4045656309448319,222,175,110,68
2012,115,1125,90,1244,50,A,0,34,56,11,20,11,14,7,28,26,9,3,5,14,17,58,3,15,13,17,13,15,9,13,3,4,12,75.0,333.0,2745,1848,0.4786585365853658,0.4135151890886547,246,188,74,54
2012,115,1137,55,1110,50,A,0,18,54,7,15,12,18,12,27,13,6,4,3,13,19,52,4,9,8,12,8,28,9,7,0,1,17,97.0,166.0,2191,1998,0.463030303030303,0.4282162834058421,139,138,99,85
2012,115,1143,60,1428,46,A,0,23,57,2,11,12,18,8,28,15,8,7,4,12,16,46,5,18,9,11,3,30,9,18,5,1,19,46.0,250.0,2419,1662,0.4755058572949946,0.4039780521262002,159,157,106,75
